flashlight/flashlight_2,a small black flaslight with handle
apple/apple_2,it is a lemon with a sticker
pliers/pliers_1,this is a pair of pliers or tweezers
book/book_1,this is a paperback book the title is the craft of research
flashlight/flashlight_1,this is a flashlight
toothbrush/toothbrush_2,this is an adult toothbrush that is pink
can_opener/can_opener_3,a blue handled can opener
water_bottle/water_bottle_4,this is a small disposable bottle of drinkng water
spoon/spoon_2,this is a silver spoon
coffee_mug/coffee_mug_1,this is a ceramic cup
bowl/bowl_4, though the name of the drug is not show only the directionswarnings
lime/lime_4,a green lime
gauze/gauze_2,this is a box of gauze pads purchased at a drug store or department store the gauze pads can be used to dress wounds and soak up blood
allen_wrench/allen_wrench_4,the object is a small metal screwdriver
screwdriver/screwdriver_1,a screwdriver
scissors/scissors_2,a scissors with blue and white handles
spoon/spoon_1,this is a large wooden cooking spoon
onion/onion_2, with one or more striking surfaces
banana/banana_5,this is a yellow banana it is straight instead of curved
plate/plate_4,this is a green plate  the diameter of the plate is about 12 inches at the top
screwdriver/screwdriver_4,this is a phillips head screw driver it has a yellow handle with a black grip
food_can/food_can_1,this object is a large can of tomatoes with a mostly yellow label
pliers/pliers_1,a pair of pink pliers
pliers/pliers_1,this is a red erasable marker
pencil/pencil_5,it is a yellow and green mechanical pencil
presciption_medicine_bottle/presciption_medicine_bottle_3,it is a bottle of pills
hammer/hammer_1,this is a black and yellow hammer
scissors/scissors_4,this is a large pair of scissors with an orange handle
food_jar/food_jar_2,this is a round
presciption_medicine_bottle/presciption_medicine_bottle_1,it is an orange prescription bottle with a white label
hand_towel/hand_towel_2,it is a measuring tape that is in a metal container with a yellow button to lock or unlock the measuring tape
onion/onion_3,here is a purple onion it has transluscent white skin
allen_wrench/allen_wrench_2,this is an allen wrench it is silver
cap/cap_1,this is a box of generic band aids
lemon/lemon_1, usually made of metal
medicine_bottle/medicine_bottle_1,a bottle of dayquil
lightbulb/lightbulb_3,this is a flood light
lime/lime_5,this is a green ripe lime b
picture_frame/picture_frame_1,this is the back of a white picture frame
flashlight/flashlight_2,this is a small black flashlight with a black leash
bowl/bowl_5,a bowl used to hold food that is being ate at a meal
soda_bottle/soda_bottle_4,a green bottle of soda
onion/onion_2,a brown onion
syringe/syringe_1,this is a syringe it is very thin
measuring_tape/measuring_tape_1,a yellow and black tape measure
fork/fork_3,this is a silver fork
spoon/spoon_4,this is a teaspoon
cap/cap_1,the object is a black and white ball cap
stapler/stapler_2,the object is a black swingline stapler
onion/onion_3,a red onion
allen_wrench/allen_wrench_5,a set of allen wrenches
can_opener/can_opener_5,this is a smartphone
soda_bottle/soda_bottle_2,this is a personalized bottle of coke
book/book_3,a black and orange book
scissors/scissors_4,the object is red with a green spot it is shiny and round
pliers/pliers_3,it is a pair of pliers
potato/potato_3,this is a red potato
pencil/pencil_3,this is a black mechanical pencil with a red clip
bowl/bowl_5,it is a rectangular white bowl with a red trim
bowl/bowl_1,this is a green soup bowl
soda_bottle/soda_bottle_5,it is a bottle of diet coke
mouse/mouse_2,the object is a usb corded black mouse
shampoo/shampoo_1,bottle of head and shoulders shampoo
marker/marker_4,this is a tube with a black top and what appears to contain grayish material
coffee_mug/coffee_mug_2,this is a mug it is black and has a yellow logo
allen_wrench/allen_wrench_2,on the table is a silver metal tool it is an l shape
water_bottle/water_bottle_1,a dark blue metal water bottle with a flip top
spoon/spoon_3,the object is a metal spoon the spoon is clean
onion/onion_5,this item is small and gold in color
pencil/pencil_3,this mechanical pencils eraser appears to be slightly used
book/book_5,a textbook with a light
cell_phone/cell_phone_3,it is a black iphone
mouse/mouse_1,this is a computer mouse
cell_phone/cell_phone_3,this is a cell phone
banana/banana_3, which can make your eyes water
hand_towel/hand_towel_2,a gray bath towel
pliers/pliers_2, blue and white it is a tube with a cap on it
pencil/pencil_4,a black ball point pen
scissors/scissors_2,the object in this picture is a pair of scissors this object is typically used for cutting a variety of materials such as paper or cloth
shampoo/shampoo_5,a blue bottle of argan of morocco shampoo with a gold top
toothbrush/toothbrush_3,a tooth brush with with a blue brush head and green body
spoon/spoon_5,it is a plastic spoon
soda_bottle/soda_bottle_1,this is a large 16 oz bottle of dr pepper
bowl/bowl_1,the object is a green bowl
plate/plate_4,this is a plate it holds food
water_bottle/water_bottle_2,on the turntable is an unopened bottle of fiji brand water the bottle is transparent with a blue top and a pink flower printed on it
hand_towel/hand_towel_2,a gray bath towel
toothbrush/toothbrush_2,a tool used to brush teeth
plate/plate_2,this is a blue salad plate
fork/fork_3,this object is a silver fork
pliers/pliers_4,pliers with a red and black handle
cap/cap_2,the object is a white hat
pill_cutter/pill_cutter_1,this is an unopened package of a colgate toothbrush this toothbrush has a blue handle
pliers/pliers_2,a tool used to bend objects
lightbulb/lightbulb_1,this is an led light bulb
measuring_tape/measuring_tape_4,the object is a small black keychain it appears to be made of plastic with a metal key ring
flashlight/flashlight_2,a small black flashlight with a wrist strap and red onoff button
water_bottle/water_bottle_3,a clear plastic bottle of water sits upright with the front label facing to the left
bowl/bowl_1,on the table is a green bowl it is shiny and smooth with two stripes on the top and middle
pliers/pliers_5,there is a pair of pliers with blue and red grips
toothpaste/toothpaste_3,object is a writing tool with an erasable ink
hammer/hammer_3,this is a red and white plastic bottle
bowl/bowl_2,a blue ceramic bowl
shampoo/shampoo_1,i see a bottle of head  shoulders 2 in 1 shampoo and conditioner
band_aid/band_aid_4,a blue and white box of bandaids
lightbulb/lightbulb_3, abstract pattern on the cover
toothbrush/toothbrush_2,this is a pink toothbrush
hand_towel/hand_towel_1,the object is a yellow towel
hammer/hammer_1, cream etc
lime/lime_1,a green lime
hammer/hammer_6,a wooden handled mallet
scissors/scissors_6,this is a blue pair of scissors
pliers/pliers_1,this is a pair of pink pliers pliers are used to clamp objects together or hold something steady
stapler/stapler_2,this image is of a stapler witch is used for keeping multiple papers held together
toothpaste/toothpaste_3,a tube of toothpaste
picture_frame/picture_frame_3,the object is a picture frame the picture frame is black
pencil/pencil_4,the object is a black ballpoint retractable pen
plate/plate_1,it is a white paper plate with a blue flower design
allen_wrench/allen_wrench_3,it is a black allen wrench
presciption_medicine_bottle/presciption_medicine_bottle_1,this is a prescription bottle
syringe/syringe_3,a syringe
food_jar/food_jar_4,this looks like a modest size mallet great for small projects around your home
toothpaste/toothpaste_5,this is a large tube of colgate toothpaste
soda_bottle/soda_bottle_4,a green transparent bottle of soda
picture_frame/picture_frame_4,two standing black adjoining picture frames
water_bottle/water_bottle_4, small
water_bottle/water_bottle_2,here is a water bottle with a pink flower on it and a blue design
lightbulb/lightbulb_3,the object is a white light bulb
picture_frame/picture_frame_3, blue water bottle sitting on the turntable
soda_bottle/soda_bottle_5,this is a plastic bottle of cocacola  the label is red
pencil/pencil_1,this is a writing pen
lemon/lemon_2,a lemon that has not been cut
apple/apple_2,a pair of glasses
fork/fork_1,a silver fork
book/book_5,this is a book called multiagent systems
flashlight/flashlight_3,this object is a flashlight when turned on it will illuminate an area
lime/lime_2,it is a light green lime
allen_wrench/allen_wrench_4,this is a jam busting tool for clogged disposals
banana/banana_1,on the table is a pair of dark blue glasses the frames have a dark blue color around the glass
pliers/pliers_3,this is a pair of pliers
water_bottle/water_bottle_3,a bottle of smart water
marker/marker_3,the object is a blue dry erase marker
plate/plate_1,is is a white plate with a blue flower design
stapler/stapler_3,this is a staple gun
hand_towel/hand_towel_3,a folded white kitchen towel with christmas print on it
hammer/hammer_4,a yellow and black hammer
toothbrush/toothbrush_4,the object is a blue toothbrush
hammer/hammer_6,a black rubber malet
lime/lime_4,a green lime
lightbulb/lightbulb_5,its a shower device that water can spray out of
book/book_3,this is a paperback book with title opencv 3 blueprints
fork/fork_2,the object is a metal fork
syringe/syringe_2,an orange syringe
medicine_bottle/medicine_bottle_5,it is a sealed bottle of what appears to be cough medicine
potato/potato_3,a red potato
bell_pepper/bell_pepper_4,this is an orange bell pepper
shampoo/shampoo_1,a white and blue bottle of body wash
screwdriver/screwdriver_2,this is a screwdriver with a blue handle
pencil/pencil_2,this is a screwdriver it is used to put screws into things
eye_glasses/eye_glasses_1,it is a pair of black framed glasses
allen_wrench/allen_wrench_1,it is a set of hex keys with a red holder
food_can/food_can_4,a tin can of soup
onion/onion_4,a white onion
notebook/notebook_2,use for writing purpose
plate/plate_5,this is a 2 liter bottle of coke
pliers/pliers_3,small handtool used for the pinching
water_bottle/water_bottle_5,i see a water bottle
bowl/bowl_1,this is a small green bowl
banana/banana_2,this is a bunch of bananas with dark spots
marker/marker_1,this is a red sharpie
screwdriver/screwdriver_1,this is a screwdriver with a red and black handle
band_aid/band_aid_4,a box of bandages
toothpaste/toothpaste_3,protection that helps fight cavities
syringe/syringe_5,this is a syringe needle
banana/banana_1,a yellow fruit that grows in bunches
toothpaste/toothpaste_3,object 3 is a tube of crest toothpaste
plate/plate_5,there is a plate with sensors on it
hammer/hammer_1,a black and yellow hammer
allen_wrench/allen_wrench_1,a set of drill bits
notebook/notebook_1,a spiral bound notebook with a red cover
fork/fork_2,a silver fork
spoon/spoon_1,this is a spatula
measuring_tape/measuring_tape_1,a yellow measuring tape
marker/marker_3,this is a marker it is white with a green cap
shampoo/shampoo_2,a plastic container of a personal toiletry
screwdriver/screwdriver_3,this is a screwdriver with a blue handle
lightbulb/lightbulb_1,this is a light bulb it is oddly shaped
spoon/spoon_1,large wooden tool used for cooking
picture_frame/picture_frame_2,a black three photo picture frame
bell_pepper/bell_pepper_1,an elegant teacup with flower designs
cap/cap_2,a white baseball cap
bowl/bowl_4,in this image is a single blue bowl used for eating food out of
measuring_tape/measuring_tape_1,yellow hand held measuring tape
mouse/mouse_1,the object is a black corded usb mouse
book/book_5,this is a large hardcover book
spoon/spoon_2,this is a spoon it is silver
lightbulb/lightbulb_5,this object is a white led light bulb
lemon/lemon_5, bandaid
banana/banana_4, plastic spoon
fork/fork_1,this is a silver fork it is shiny  has 4 ends on it
picture_frame/picture_frame_1,this is a white picture fram with no picture inside of it
book/book_3, blue on the right
marker/marker_4,it is a thick black sharpie
hand_towel/hand_towel_1,there is a folded yellow and white dish cloth with a plaid pattern on it
marker/marker_6,it is a red sharpie
banana/banana_4,a yellow banana with a couple bruises and marks on it
can_opener/can_opener_4,this is a manual can opener with black handles
potato/potato_1,the object is a baking potato
sponge/sponge_1,this is a wodden spoon
picture_frame/picture_frame_4,this is a black dual picture standing frame
pliers/pliers_2,a pair of pliers with black and red handles
food_can/food_can_3,this is a can of some sort of food
bell_pepper/bell_pepper_1,a red bell pepper
lime/lime_4,a green apple with label on it
picture_frame/picture_frame_2,this is a black picture frame
allen_wrench/allen_wrench_3,a large allen wrench
pliers/pliers_1,these are needlenosed pliers with pink handles
spoon/spoon_5, used to clean up messes
food_can/food_can_1,a can of tomatos
marker/marker_5,it is a banana with a sticker
allen_wrench/allen_wrench_5,na
marker/marker_5,something that you can draw with thats permanent
band_aid/band_aid_5,a blue and white box of bandaids
apple/apple_3,a macintosh apple with the store sticker still attached it is unwashed and still has shine on it
gauze/gauze_1,it is a small white roll of a type of medical bandage
plate/plate_1,a paper plate with blue flowers on it
syringe/syringe_3,it is a syringe with a needle attached to it
stapler/stapler_4,this is a medium sized staple gun
toothbrush/toothbrush_1,it is a dis formed red apple it is leaning to its side and still has the stem
toothbrush/toothbrush_4,a stick like object that brushes teeth
bowl/bowl_3,a red ceramic bowl
fork/fork_2,here is a fork it is stainless steel
shampoo/shampoo_2,a plastic bottle of shampoo
screwdriver/screwdriver_1,a red and black flathead screwdriver
plate/plate_4,object 1 is a green ceramic plate
pliers/pliers_4,the object is a pair of pilers with a black handle
toothpaste/toothpaste_3,toothpaste used to brush teeth
allen_wrench/allen_wrench_4,this is a tool wrench
band_aid/band_aid_5,this is a box of bandaids
stapler/stapler_1,the object is a red stapler
stapler/stapler_1,this is a pink stapler
pliers/pliers_4,pliers with a black and red handle
shampoo/shampoo_5,this is a onion that still has its casing
picture_frame/picture_frame_5,the object is a medium sized black photo frame
toothpaste/toothpaste_4,this is a jar of toothpaste
toothbrush/toothbrush_1,red
marker/marker_5,a black magic marker
cell_phone/cell_phone_3,it is a black iphone
scissors/scissors_3,this is a pair of dressmaking scissors
measuring_tape/measuring_tape_5,this is a tape measure it is a tool that you pull out the measuring tape so see how large something is it has feet and inches typically imprinted on it
screwdriver/screwdriver_3,there is a screwdriver with a navy blue handle that has a small yellow stripe
food_can/food_can_2,this is a can of black beans
picture_frame/picture_frame_5,this is a picture frame
cap/cap_2,etc it is sharp with two blades and a handle
bell_pepper/bell_pepper_1,this is a red bell pepper
bell_pepper/bell_pepper_3,a green bell pepper
food_jar/food_jar_1,a full jar of home style gravy
spoon/spoon_2,a silver table spoon
screwdriver/screwdriver_5,this is a mini screwdriver with a black and red handle
lemon/lemon_1,this an orange it is a fruit
potato/potato_1,a brown potato
apple/apple_4,this is a red apple with the store sticker label on it
medicine_bottle/medicine_bottle_4,i see a bottle of vitamin d3 pills
banana/banana_1,it is a ripe banana with some spots on it
allen_wrench/allen_wrench_2,na
lightbulb/lightbulb_1,the object is a ripe yellow banana
bowl/bowl_2,this is a dark blue bowl  the diameter at the top is about five inches
picture_frame/picture_frame_4,a black picture frame the frame can stand up by being folded in the middle to form a 90ï½ï½ angle
stapler/stapler_3,a purple stapler
fork/fork_4,metal pointy tool used for holding pieces of food
toothbrush/toothbrush_4,it is a blue toothbrush in plastic packaging
can_opener/can_opener_1,it is a metal can
fork/fork_1,this is a dinner fork
toothpaste/toothpaste_5,this is a tube of toothpaste
book/book_4,a white hardcover book
apple/apple_1,this is a an apple it is green and yellow
soda_bottle/soda_bottle_4,the object is a soda bottle the soda is gingerale
hand_towel/hand_towel_2,a grey bath towel
medicine_bottle/medicine_bottle_2,a large bottle of some form of medication
measuring_tape/measuring_tape_3,this is a roll of tape measure it is black and pink
food_can/food_can_4, manganese and vitamin c
lightbulb/lightbulb_2,this is a lcd lightbulb
toothpaste/toothpaste_1,there is a box of arm  hammer toothpaste
apple/apple_2,this is a green apple
soda_bottle/soda_bottle_3, missing part of its peel
soda_bottle/soda_bottle_3,a large bottl of coke
tissue_box/tissue_box_1,this is a box of facial tissue that has a tissue sticking out of the top the side facing forward is light blue and white and the longer side is gray with an orange and yellow and white pattern
medicine_bottle/medicine_bottle_4, green ball that appears to be a lime
allen_wrench/allen_wrench_2,its one of steel rode use fixing purpose
pencil/pencil_2,a purple ball point pen
medicine_bottle/medicine_bottle_1,this is a half empty bottle of cough syrup
plate/plate_5,this object is a large square plate
eye_glasses/eye_glasses_4,the object is a pair of glasses with brown at the tips
tissue_box/tissue_box_1, green bell pepper
screwdriver/screwdriver_1,there is a craftsman screwdriver that has a red and white handle
fork/fork_1,a dinner fork used to impale food from a plate and insert into ones mouth for chewing
bell_pepper/bell_pepper_1,this is a box of bandaid brand bandages the front cover has characters from toy story 4
syringe/syringe_5,a small purple stapler
pill_cutter/pill_cutter_1,na
measuring_tape/measuring_tape_4,a key chain for car keys
sponge/sponge_2,a pink sponge
sponge/sponge_2,this is a rectangular
marker/marker_1,the object is a red marker
lemon/lemon_3,this is a yellow lemon
scissors/scissors_4,i see one pair of scissors
pencil/pencil_2,it is a purple mechanical pencil
pliers/pliers_2,it is a pair of pliers
onion/onion_4,this is a silver colored onion
bowl/bowl_3,this is a mauve bowl
bell_pepper/bell_pepper_5,a vegetable that has seeds
measuring_tape/measuring_tape_2,the object is a box silver 25ft tape measure
soda_bottle/soda_bottle_3,this is a two liter bottle of coke
apple/apple_5,a round fruit that grows from trees
food_can/food_can_3, ripe and tasty looking bellpepper with a blue and white produce sticker
marker/marker_2,this marker is black
medicine_bottle/medicine_bottle_2,this is a white plastic medicine bottle
water_bottle/water_bottle_5,small plastic bottle meant for the use of transporting water easily
medicine_bottle/medicine_bottle_5,this is a bottle of over the counter medicine
lime/lime_1,it is a lime
scissors/scissors_1,a pair of black scissors
bell_pepper/bell_pepper_4,a orange pepper
mouse/mouse_2, short screwdriver
hammer/hammer_5,usually made of metal
scissors/scissors_1,these are a pair of scissors theyre used to cut things
coffee_mug/coffee_mug_3,this is a plain white coffee mug
syringe/syringe_2,a hypodermic needle of standard shape and size
coffee_mug/coffee_mug_1,it is a red
water_bottle/water_bottle_1,this is a blue plastic drinking water bottle
marker/marker_5,it is a sharpie pen with a black cap and grey body
hand_towel/hand_towel_2,it is a grey washcloth
eye_glasses/eye_glasses_1,reading glasses
scissors/scissors_2,this is a blue and white handled pair of scissors
apple/apple_3,object 3 is an apple
stapler/stapler_3,this is a clear purple plastic stapler that is sitting lengthwise in my view
stapler/stapler_4,this is a stapler that is used in the office
tissue_box/tissue_box_1,this is a box of facial tissues  the box shows the brand is kleenex
coffee_mug/coffee_mug_2,the object is dark with yellow accents it has a handle
measuring_tape/measuring_tape_3,this is a measuring tape
sponge/sponge_1,a black and white sponge
food_jar/food_jar_1,this is a jar of gravy from heinz
pencil/pencil_4,a black pen
fork/fork_1,a clear syringe with a needle
tissue_box/tissue_box_1,on the table is a large tissue box the front of the box is blue with white circles
bowl/bowl_1,it is a green bowl
lightbulb/lightbulb_1,a white led light bulb
book/book_1,a small paperback book
coffee_mug/coffee_mug_3,handtool used for the holding of liquid food
stapler/stapler_2,i see a basic black stapler that can be bought anywhere
measuring_tape/measuring_tape_5,this is a retractable tape measure
food_jar/food_jar_5,this is a jar of olives it has a black cap
stapler/stapler_4,this is a desk stapler
plate/plate_1,this is a white paper plate with blue flowers
pencil/pencil_2,a purple mechanical pencil
screwdriver/screwdriver_2,blue handled handtool used for the loosening or tightening of screws
hand_towel/hand_towel_1,it is a yellow towel
flashlight/flashlight_3,a small rectangular black and red flashlight that shows the bulb area
measuring_tape/measuring_tape_2,the object is a tape measure
syringe/syringe_3,its a syringe used in hospitals
syringe/syringe_2,a red syringe needle
band_aid/band_aid_5,this is a box of bandaids
measuring_tape/measuring_tape_5,this is a tape measure it is silver and yellow
can_opener/can_opener_4,this is a handoperated can opener
toothbrush/toothbrush_2,it is a pink and white toothbrush
lightbulb/lightbulb_3,good for health
fork/fork_5,this is a white plastic fork
gauze/gauze_1,na
notebook/notebook_1,a red spiral notebook with gold embossed letters that spell usmc
sponge/sponge_1,this object is a large wooden spoon
pencil/pencil_5,a yellow and green lead pencil
food_can/food_can_2,this is a can of black beans
shampoo/shampoo_4,a transparent green bottle of shampoo
spoon/spoon_5,a white plastic spoon
can_opener/can_opener_2,this is a yellow can openener
can_opener/can_opener_4,a black manual can opener
toothbrush/toothbrush_1,there is a toothbrush with white and blue bristles and a yellow and white handle
bowl/bowl_4,this is a small blue bowl
hammer/hammer_2,a black and yellow hammer
lightbulb/lightbulb_4,a round object used to emit light
food_jar/food_jar_3,a jar of tomato sauce
scissors/scissors_2,these are a pair of blue scissors
hammer/hammer_4,a yellow and black hammer
food_can/food_can_5,this is a can that reminds me of a can of campbell soup so some type of soup or vegetables are probably contained in it the label and color is not recognizable to me so it must be some sort of generic brand of soup or vegetables
food_can/food_can_5, send texts and browse the internet it has numerous other uses as well
lime/lime_4,this is a medium sized orange and clear hypodermic  needle
onion/onion_4,this is a white onion
eye_glasses/eye_glasses_3,this is an empty green bowl
pencil/pencil_5,the object is a mechanical pencil
scissors/scissors_3,this is a pair of scissors with a black handle and curved blades
toothpaste/toothpaste_2,this is a box of toothpaste toothpaste is used to clean teeth and keep them healthy
screwdriver/screwdriver_4,this object is a phillips screwdriver with a yellow and blank handle
picture_frame/picture_frame_3,it is a black picture frame seen from the back
hand_towel/hand_towel_1,a folded yellow cloth placemat
coffee_mug/coffee_mug_3,a white tea cup
apple/apple_2,this is a green apple
lemon/lemon_1,here is a lemon it is yellow
banana/banana_5,a yellow banana that looks to be ripe
lime/lime_2,a yellow lemon
stapler/stapler_4,it is a normal beige stapler
can_opener/can_opener_1,this is some type of white
fork/fork_5,an item usually worn on the head it is made of cloth and has a brim
mouse/mouse_1,this is an old black computer mouse
lightbulb/lightbulb_4,this is a standard lightbulb
medicine_bottle/medicine_bottle_2, with one or more striking surfaces
food_jar/food_jar_3,this is a jar of pasta sauce
book/book_4,a textbook with a white and red cover
lime/lime_2,this is a fruit it is light and green and round
book/book_5,this is a round
presciption_medicine_bottle/presciption_medicine_bottle_3,this is a prescription pill bottle
spoon/spoon_4,a spoon
screwdriver/screwdriver_2,a blue and yellow handled screw driver
mouse/mouse_3, uncleaned whole apple
pencil/pencil_4,it is a black ballpoint pen
measuring_tape/measuring_tape_3,this is a pink and black cased retractable tape measure
hammer/hammer_4,a mallet with a rubber head on one end and a yellow nylon head on the other the handle is yellow and black
coffee_mug/coffee_mug_4,this is a mug with flowers on the inside and outside
screwdriver/screwdriver_5,a small red and black screwdriver
lemon/lemon_2,a lemon
hand_towel/hand_towel_3,it is a white cloth with red decorations on it
eye_glasses/eye_glasses_1,a pair of eyeglasses
presciption_medicine_bottle/presciption_medicine_bottle_3,this object is a prescription pill bottle
food_can/food_can_3,a can of stop and shop barnd chickpeas
flashlight/flashlight_3,a laser measuring tape
food_can/food_can_4,a blue can of food
plate/plate_3,its a round object that you eat on
water_bottle/water_bottle_1,a dark blue thermos
eye_glasses/eye_glasses_3,it is a pair of glasses with black frames
screwdriver/screwdriver_1,this is a pair of glasses that is folded up and placed upside down the frames are black
coffee_mug/coffee_mug_1,a red and white coffee mug
measuring_tape/measuring_tape_3,the object is measuring tape the tape holder is pink and black
medicine_bottle/medicine_bottle_5,this is a bottle of over the counter medicine
coffee_mug/coffee_mug_3,a coffee or tea cup
cell_phone/cell_phone_1,there is a flat cellphon
flashlight/flashlight_1,it is a silver flashlight
food_can/food_can_1,a can pelled tomotoes
onion/onion_1,this is garlic it still has the skin on it
soda_bottle/soda_bottle_4,this is a green bottle of soda
coffee_mug/coffee_mug_1,
plate/plate_1,it is a white paper plate with blue flower designs
water_bottle/water_bottle_5,there is a small water bottle on the table and looks like it has not been open yet
allen_wrench/allen_wrench_2,this is an allen wrench
screwdriver/screwdriver_1,a red flathead screwdriver
cell_phone/cell_phone_2,it is an older cellphone with a numberpad
bowl/bowl_3,this is a dark red cup
medicine_bottle/medicine_bottle_5,plastic bottle that holds liquid medicine
book/book_3,a textbook with an orange and black cover
water_bottle/water_bottle_4,this is a bottle of water
potato/potato_1,a brown russet potato
measuring_tape/measuring_tape_2,it is a silver and black 25 tape measure
flashlight/flashlight_3,liquid pharmaceuticals as well as formed tablets and capsules
scissors/scissors_6,the object is a pair of blue scissors
hammer/hammer_1,there is a yellow and black hammer
hammer/hammer_2,it is a black and yellow hammer
bell_pepper/bell_pepper_1,the object is a large red bell pepper
bell_pepper/bell_pepper_1,red vegatable with smooth skin that is used for fajitas
hand_towel/hand_towel_3,a folded white  cloth dish towel with prints
soda_bottle/soda_bottle_5,a plastic bottle of diet coke
onion/onion_5, with a patch of red
water_bottle/water_bottle_3,this is a bottle of water of smartwater
plate/plate_3,this is a large maroon bowl with shallow edges
scissors/scissors_4,this is used to cut items such as paper
onion/onion_2, rubber handles
measuring_tape/measuring_tape_5,a hand held metal and yellow measuring tape
lemon/lemon_4,it is a lemon
band_aid/band_aid_4,white and blue box used to hold bandages
hammer/hammer_2,a yellow and black hammer
pencil/pencil_3,use to write
medicine_bottle/medicine_bottle_4,this is a bottle of vitamins
coffee_mug/coffee_mug_5,it is a white mug with a silver trim
medicine_bottle/medicine_bottle_1,a bottle of cough medicine
lemon/lemon_2,on the table is a round yellow lemon it has a round small dark spot on the end facing the front
can_opener/can_opener_3,a blue manual can opener
can_opener/can_opener_1,can opener used to open containers of the canned variety such as tuna can
food_can/food_can_4,a tin can of soup
coffee_mug/coffee_mug_4,this is a colorful mug it has blue  yellow flowers on it
toothbrush/toothbrush_5,the object is a packaged toothbrush
scissors/scissors_5,this is a pair of scissors
spoon/spoon_1,it is a wooden spoon
soda_bottle/soda_bottle_2,this is a coke bottle it is a popular sweet soda in america
pencil/pencil_4,there is a black pen laying on its side
potato/potato_4,this is a small brown potato
soda_bottle/soda_bottle_2,this is an individual sized plastic bottle of coca cola
pencil/pencil_2,purple handtool used for writing
syringe/syringe_5,this is a clear
screwdriver/screwdriver_1,a screwdriver with a black and red handle
banana/banana_1,this fruit is a banana it has a yellow peel on it
measuring_tape/measuring_tape_3,this is a pink and black retractable measuring tape
can_opener/can_opener_1,the object is white and appears to be made of plastic it appears to be some sort of medical device
band_aid/band_aid_1,this is a small cardboard box full of bandaid brand bandages this is a small box of bandages with a toy story character on the front of the box
screwdriver/screwdriver_3,a blue and yellow handled screwdriver
bell_pepper/bell_pepper_5,a yellow
bell_pepper/bell_pepper_5,this is a larger pair of scissors with a blue and gray handle
cap/cap_1,a black and white baseball hat
food_jar/food_jar_5,this is a book with a white cover
lemon/lemon_3,the object is a medium sized yellow lemon
lightbulb/lightbulb_3,this is a floodlight
toothpaste/toothpaste_4,the object is a tube of toothpaste
pencil/pencil_2,this object is a blue click pencil
lime/lime_3,this is a small green key lime
syringe/syringe_3,the object is a syringe it is used to inject liquids into small openings
allen_wrench/allen_wrench_3,it is a black allen wrench
lemon/lemon_5,a bright yellow lemon
flashlight/flashlight_1,it is a silver flashlight with a black strap
tissue_box/tissue_box_1,the object is a box of tissues
hammer/hammer_4,heavy tool used for the hitting of nails
fork/fork_3,this is a fork
syringe/syringe_3,a syringe
pliers/pliers_1,a pair of pliers with pink handles
coffee_mug/coffee_mug_4,this is a decortive tea cup
cell_phone/cell_phone_1,usually handoperated
pencil/pencil_3,it is a mechanical pencil
book/book_5,a book that you read from
allen_wrench/allen_wrench_5,this is a set of large allen wrenches
band_aid/band_aid_5,it is a blue and white box of bandaids
potato/potato_1,a medium sized white potato
toothbrush/toothbrush_2,it is a toothbrush with a white and pink handle with blue bristles
hand_towel/hand_towel_2,
marker/marker_6,a red permanent marker
food_can/food_can_3,this is a jar of canned goods
hammer/hammer_5,dual sided hammer with a pink and black handle
pencil/pencil_4,this is a ballpoint retractable ink pen
water_bottle/water_bottle_5,a small bottle of water with a light blue label
syringe/syringe_5,it is a clear and black syringe
lightbulb/lightbulb_4, made by chichis on the label
stapler/stapler_1,this is a stapler which is used to combine pages all together
water_bottle/water_bottle_2,this is a bottle of water from fiji
spoon/spoon_2,it is a silver metal spoon
picture_frame/picture_frame_3,it is a small
bell_pepper/bell_pepper_2,it is a red bell pepper
presciption_medicine_bottle/presciption_medicine_bottle_2,this pill bottle is orange it contains pills and has a white cap and label on the side
lemon/lemon_1,on the table is a round
can_opener/can_opener_5,it is a device with a handle on it to twist
marker/marker_2,a tool us to write on whiteboards
shampoo/shampoo_5,a blue  bottle of argan oil of morocco shampoo 
toothbrush/toothbrush_1, with one end of the mallet being solid black material and the other end being a yellow light
flashlight/flashlight_2,it is a flashlight and the main color is black it has a black lanyard and looks used
measuring_tape/measuring_tape_5,a black and silver measuring tape
food_can/food_can_2,a tin can of beans
allen_wrench/allen_wrench_5,a set of allen wrenches in different sizes inside yellow container
measuring_tape/measuring_tape_5,this is a metal measuring tape
toothpaste/toothpaste_1,it is a box of toothpaste
scissors/scissors_1,a black object with sharp pointy ends with two black circles and the end
banana/banana_5,a ripe banana
lemon/lemon_5,this is a small lemon
bell_pepper/bell_pepper_2,this is a red bell pepper
allen_wrench/allen_wrench_1,it is a set of hex keys with a red holder
pliers/pliers_3,a red and blue handle plier
pencil/pencil_4,it is a black ballpoint pen
bowl/bowl_1,a green bowl
potato/potato_4, orange with a white lid and a white label
spoon/spoon_4,this is an eating utensil that has a handle to hold and a rounded cupped tip to eat soft or liquid foods
can_opener/can_opener_4,a manual black can opener
flashlight/flashlight_3,a square flashlight
spoon/spoon_1, unopened
spoon/spoon_3,a shiny
shampoo/shampoo_2,this is a bottle of body wash it is white on the bottom and red on top
picture_frame/picture_frame_3,the rear of a black standing picture frame
fork/fork_5,a white plastic disposable fork
pencil/pencil_5,this is a can opener that is black and silver
